,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
10376,2022-01-10 00:00:00,2,MLB2571665910-1,,,0,,1,2022-01-10 00:00:00,1,2022-01-27 00:00:00
10377,2022-01-10 00:00:00,2,MLB3113526990-1,,,1,2022-01-08 00:00:00,1,2022-01-10 00:00:00,1,2022-01-27 00:00:00
10378,2022-01-31 00:00:00,5,MLB10210443370-1,,,1,2022-02-17 00:00:00,1,2022-01-31 00:00:00,1,2022-02-01 00:00:00
10379,2022-01-31 00:00:00,5,MLB10651636320-1,,,1,2022-02-09 00:00:00,1,2022-02-09 00:00:00,1,2022-02-01 00:00:00
10380,2022-01-31 00:00:00,5,MLB10661202830-1,,,1,2022-01-31 00:00:00,1,2022-01-31 00:00:00,1,2022-02-01 00:00:00
10381,2022-01-31 00:00:00,5,MLB1733429480-1,,,1,2022-01-31 00:00:00,1,2022-02-01 00:00:00,1,2022-02-01 00:00:00
10382,2022-01-31 00:00:00,5,MLB834903130-1,,,0,,0,,0,
10383,2022-01-26 00:00:00,4,MLB10638994850-1,,,1,2022-01-28 00:00:00,1,2022-01-26 00:00:00,1,2022-01-27 00:00:00
10384,2022-01-26 00:00:00,4,MLB6026181830-1,,,0,,1,2022-01-27 00:00:00,1,2022-01-27 00:00:00
10385,2022-01-26 00:00:00,4,MLB7529029020-1,,,0,,1,2022-01-26 00:00:00,1,2022-01-27 00:00:00
10386,2022-01-26 00:00:00,4,MLB10637780030-1,,,1,2022-01-26 00:00:00,0,,1,2022-02-17 00:00:00
10387,2022-01-26 00:00:00,4,MLB3250190310-1,,,1,2022-01-26 00:00:00,0,,1,2022-01-28 00:00:00
10388,2022-01-20 00:00:00,3,MLB7928804040-1,,,0,,1,2022-01-20 00:00:00,0,
10389,2022-01-20 00:00:00,3,MLB7669918290-1,,,1,2022-01-19 00:00:00,1,2022-01-20 00:00:00,1,2022-01-26 00:00:00
10390,2022-01-20 00:00:00,3,MLB10291942420-1,,,0,,0,,1,2022-01-21 00:00:00
10391,2022-01-20 00:00:00,3,MLB3016522400-1,,,0,,0,,0,
10392,2022-01-20 00:00:00,3,MLB1117764380-1,,,0,,0,,0,
10393,2022-01-20 00:00:00,3,MLB566026530-1,,,0,,1,2022-01-20 00:00:00,0,
10394,2022-01-21 00:00:00,3,MLB10602976050-1,,,1,2022-01-24 00:00:00,1,2022-01-23 00:00:00,1,2022-01-22 00:00:00
10395,2022-01-21 00:00:00,3,MLB10607282080-1,,,1,2022-01-21 00:00:00,1,2022-01-22 00:00:00,1,2022-01-22 00:00:00
10396,2022-01-21 00:00:00,3,MLB2618160800-1,,,1,2022-01-21 00:00:00,1,2022-01-21 00:00:00,1,2022-01-22 00:00:00
10397,2022-01-21 00:00:00,3,MLB10040275730-1,,,0,,1,2022-01-22 00:00:00,1,2022-01-22 00:00:00
10398,2022-01-21 00:00:00,3,MLB1850634510-1,,,0,,0,,0,
10399,2022-01-17 00:00:00,3,MLB10586493920-1,,,0,,1,2022-01-17 00:00:00,0,
10400,2022-01-17 00:00:00,3,MLB10583576240-1,,,0,,0,,1,2022-01-22 00:00:00
10401,2022-01-17 00:00:00,3,MLB546270880-1,,,1,2022-01-26 00:00:00,1,2022-01-17 00:00:00,1,2022-01-18 00:00:00
10402,2022-01-17 00:00:00,3,MLB2307912170-1,,,1,2022-01-26 00:00:00,1,2022-01-26 00:00:00,1,2022-01-26 00:00:00
10403,2022-01-17 00:00:00,3,MLB5162418680-1,,,0,,0,,1,2022-01-30 00:00:00
10404,2022-01-17 00:00:00,3,MLB190764830-1,,,0,,0,,0,
10405,2022-01-27 00:00:00,4,MLB10429895950-1,,,1,2022-02-17 00:00:00,1,2022-02-07 00:00:00,1,2022-02-06 00:00:00
10406,2022-01-27 00:00:00,4,MLB8227824270-1,,,0,,0,,0,
10407,2022-01-27 00:00:00,4,MLB4533468870-1,,,0,,0,,1,2022-02-26 00:00:00
10408,2022-01-27 00:00:00,4,MLB1634818750-1,,,1,2022-01-29 00:00:00,0,,1,2022-01-29 00:00:00
10409,2022-01-13 00:00:00,2,MLB10565586390-1,,,1,2022-01-13 00:00:00,1,2022-01-16 00:00:00,1,2022-01-14 00:00:00
10410,2022-01-13 00:00:00,2,MLB10344106470-1,,,0,,0,,1,2022-01-24 00:00:00
10411,2022-01-13 00:00:00,2,MLB7503218200-1,,,0,,0,,0,
10412,2022-01-13 00:00:00,2,MLB1401706570-1,,,0,,1,2022-01-13 00:00:00,1,2022-01-18 00:00:00
10413,2022-01-13 00:00:00,2,MLB2658576470-1,,,0,,0,,0,
10414,2022-01-13 00:00:00,2,MLB5366816250-1,,,1,2022-01-18 00:00:00,1,2022-01-13 00:00:00,1,2022-02-08 00:00:00
10415,2022-01-13 00:00:00,2,MLB10539003420-1,,,0,,1,2022-01-13 00:00:00,1,2022-01-15 00:00:00
10416,2022-01-13 00:00:00,2,MLB2458144930-1,,,0,,0,,0,
10417,2022-01-03 00:00:00,1,MLB1899635070-1,,,0,,0,,0,
10418,2022-01-03 00:00:00,1,MLB1734848750-1,,,1,2022-01-04 00:00:00,1,2022-01-03 00:00:00,1,2022-01-04 00:00:00
10419,2022-01-03 00:00:00,1,MLB10454067400-1,,,0,,0,,0,
10420,2022-01-03 00:00:00,1,MLB4905944100-1,,,0,,0,,0,
10421,2022-01-03 00:00:00,1,MLB10504179720-1,,,0,,1,2022-01-04 00:00:00,0,
10422,2022-01-03 00:00:00,1,MLB4216322170-1,,,0,,0,,0,
10423,2022-01-03 00:00:00,1,MLB4669692440-1,,,0,,0,,0,
10424,2022-01-03 00:00:00,1,MLB3922515980-1,,,0,,1,2022-01-03 00:00:00,1,2022-01-04 00:00:00
10425,2022-01-30 00:00:00,4,MLB10538161040-1,,,0,,1,2022-01-30 00:00:00,1,2022-01-31 00:00:00
10426,2022-01-30 00:00:00,4,MLB10656564140-1,,,0,,0,,0,
10427,2022-01-30 00:00:00,4,MLB10656927460-1,,,1,2022-01-30 00:00:00,0,,1,2022-01-31 00:00:00
10428,2022-01-30 00:00:00,4,MLB10658017080-1,,,0,,0,,1,2022-01-31 00:00:00
10429,2022-01-30 00:00:00,4,MLB5501518820-1,,,1,2022-01-27 00:00:00,1,2022-01-30 00:00:00,0,
10430,2022-01-30 00:00:00,4,MLB402237780-1,,,0,,0,,0,
10431,2022-01-07 00:00:00,1,MLB5078059810-1,,,1,2022-01-11 00:00:00,1,2022-01-07 00:00:00,1,2022-01-08 00:00:00
10432,2022-01-07 00:00:00,1,MLB2281934190-1,,,0,,0,,0,
10433,2022-01-01 00:00:00,52,MLB10495174940-1,,,0,,1,2022-01-01 00:00:00,0,
10434,2022-01-01 00:00:00,52,MLB7910736460-1,,,0,,0,,1,2022-01-13 00:00:00
10435,2022-01-01 00:00:00,52,MLB1040697750-1,,,1,2022-01-01 00:00:00,0,,1,2022-01-02 00:00:00
10436,2022-01-01 00:00:00,52,MLB10495770230-1,,,1,2022-01-01 00:00:00,1,2022-01-01 00:00:00,1,2022-01-09 00:00:00
10437,2022-01-01 00:00:00,52,MLB10423318200-1,,,0,,0,,1,2022-01-05 00:00:00
10438,2022-01-16 00:00:00,2,MLB1688446050-1,,,1,2022-01-18 00:00:00,1,2022-01-18 00:00:00,1,2022-01-17 00:00:00
10439,2022-01-09 00:00:00,1,MLB10379199700-1,,,0,,0,,0,
10440,2022-01-09 00:00:00,1,MLB2822625970-1,,,0,,0,,1,2022-01-10 00:00:00
10441,2022-01-09 00:00:00,1,MLB1961239660-1,,,1,2022-01-09 00:00:00,1,2022-01-21 00:00:00,1,2022-01-21 00:00:00
10442,2022-01-09 00:00:00,1,MLB3018868520-1,,,1,2022-01-09 00:00:00,0,,0,
10443,2022-01-09 00:00:00,1,MLB2857442630-1,,,1,2022-01-09 00:00:00,0,,1,2022-01-10 00:00:00
10444,2022-01-23 00:00:00,3,MLB10617064160-1,,,0,,0,,1,2022-01-29 00:00:00
10445,2022-01-23 00:00:00,3,MLB10619379770-1,,,0,,0,,1,2022-02-22 00:00:00
10446,2022-01-23 00:00:00,3,MLB4370157780-1,,,1,2022-01-23 00:00:00,1,2022-01-28 00:00:00,1,2022-01-24 00:00:00
10447,2022-01-02 00:00:00,52,MLB2445581820-1,,,1,2022-01-04 00:00:00,1,2022-01-03 00:00:00,1,2022-01-03 00:00:00
10448,2022-01-02 00:00:00,52,MLB317938200-1,,,0,,0,,0,
10449,2022-01-02 00:00:00,52,MLB1185424440-1,,,0,,0,,0,
10450,2022-01-24 00:00:00,4,MLB10591053650-1,,,1,2022-01-20 00:00:00,1,2022-02-09 00:00:00,1,2022-01-25 00:00:00
10451,2022-01-24 00:00:00,4,MLB10625967780-1,,,1,2022-01-24 00:00:00,1,2022-01-24 00:00:00,0,
10452,2022-01-24 00:00:00,4,MLB5290147620-1,,,0,,1,2022-01-24 00:00:00,1,2022-01-25 00:00:00
10453,2022-01-24 00:00:00,4,MLB3000445240-1,,,0,,0,,0,
10454,2022-01-15 00:00:00,2,MLB10573868850-1,,,1,2022-01-16 00:00:00,1,2022-01-17 00:00:00,1,2022-01-16 00:00:00
10455,2022-01-15 00:00:00,2,MLB499166830-1,,,0,,0,,0,
10456,2022-01-15 00:00:00,2,MLB10377435960-1,,,0,,0,,1,2022-01-16 00:00:00
10457,2022-01-15 00:00:00,2,MLB10408054700-1,,,1,2022-01-15 00:00:00,1,2022-01-15 00:00:00,1,2022-01-17 00:00:00
10458,2022-01-28 00:00:00,4,MLB10569537660-1,,,0,,0,,0,
10459,2022-01-28 00:00:00,4,MLB10632090490-1,,,0,,0,,0,
10460,2022-01-28 00:00:00,4,MLB10578997650-1,,,0,,1,2022-01-28 00:00:00,0,
10461,2022-01-28 00:00:00,4,MLB904149770-1,,,0,,0,,0,
10462,2022-01-04 00:00:00,1,MLB10503691060-1,,,0,,1,2022-01-04 00:00:00,0,
10463,2022-01-04 00:00:00,1,MLB1100088870-1,,,1,2022-01-05 00:00:00,1,2022-01-04 00:00:00,1,2022-01-05 00:00:00
10464,2022-01-04 00:00:00,1,MLB6747541290-1,,,0,,1,2022-01-04 00:00:00,0,
10465,2022-01-04 00:00:00,1,MLB6482929860-1,,,0,,0,,0,
10466,2022-01-04 00:00:00,1,MLB5791488440-1,,,1,2022-01-06 00:00:00,1,2022-01-04 00:00:00,1,2022-01-05 00:00:00
10467,2022-01-05 00:00:00,1,MLB10485999920-1,,,0,,0,,1,2022-01-06 00:00:00
10468,2022-01-05 00:00:00,1,MLB1523990070-1,,,0,,0,,0,
10469,2022-01-05 00:00:00,1,MLB5390453450-1,,,0,,0,,1,2022-01-11 00:00:00
10470,2022-01-05 00:00:00,1,MLB7658057330-1,,,0,,0,,0,
10471,2022-01-22 00:00:00,3,MLB6897683450-1,,,0,,0,,0,
10472,2022-01-22 00:00:00,3,MLB6935125300-1,,,0,,0,,1,2022-01-23 00:00:00
10473,2022-01-12 00:00:00,2,MLB1046415050-1,,,0,,0,,0,
10474,2022-01-08 00:00:00,1,MLB4448479500-1,,,0,,0,,1,2022-01-23 00:00:00
10475,2022-01-08 00:00:00,1,MLB10534359520-1,,,1,2022-01-13 00:00:00,1,2022-01-12 00:00:00,1,2022-01-10 00:00:00
10476,2022-01-08 00:00:00,1,MLB1801160080-1,,,1,2022-01-27 00:00:00,1,2022-01-23 00:00:00,1,2022-01-23 00:00:00
10477,2022-01-08 00:00:00,1,MLB1957891970-1,,,0,,1,2022-01-13 00:00:00,1,2022-01-09 00:00:00
10478,2022-01-08 00:00:00,1,MLB1740828510-1,,,1,2022-01-16 00:00:00,0,,1,2022-01-12 00:00:00
10479,2022-01-25 00:00:00,4,MLB10628163870-1,,,0,,0,,1,2022-01-26 00:00:00
10480,2022-01-25 00:00:00,4,MLB8372773030-1,,,1,2022-01-25 00:00:00,1,2022-01-25 00:00:00,0,
10481,2022-01-06 00:00:00,1,MLB2460387880-1,,,0,,0,,1,2022-01-11 00:00:00
10482,2022-01-11 00:00:00,2,MLB10551584380-1,,,1,2022-01-12 00:00:00,1,2022-01-11 00:00:00,1,2022-01-12 00:00:00
10483,2022-01-11 00:00:00,2,MLB10545973710-1,,,0,,0,,1,2022-01-12 00:00:00
10484,2022-01-11 00:00:00,2,MLB7712206720-1,,,0,,1,2022-01-18 00:00:00,1,2022-01-12 00:00:00
10485,2022-01-11 00:00:00,2,MLB3857690330-1,,,1,2022-01-12 00:00:00,0,,1,2022-01-12 00:00:00
10486,2022-01-11 00:00:00,2,MLB10475517540-1,,,0,,0,,1,2022-01-12 00:00:00
10487,2022-01-11 00:00:00,2,MLB313374330-1,,,1,2022-01-11 00:00:00,0,,1,2022-01-24 00:00:00
10488,2022-01-11 00:00:00,2,MLB4901574640-1,,,1,2022-01-10 00:00:00,1,2022-01-11 00:00:00,0,
10489,2022-01-18 00:00:00,3,MLB5824238480-1,,,0,,1,2022-01-18 00:00:00,1,2022-02-01 00:00:00
10490,2022-01-18 00:00:00,3,MLB10561253190-1,,,0,,0,,1,2022-01-21 00:00:00
10491,2022-01-18 00:00:00,3,MLB643970970-1,,,1,2022-01-17 00:00:00,1,2022-01-18 00:00:00,1,2022-01-19 00:00:00
10492,2022-01-18 00:00:00,3,MLB5393231540-1,,,1,2022-01-18 00:00:00,0,,0,
10493,2022-01-19 00:00:00,3,MLB10542856680-1,,,1,2022-01-19 00:00:00,0,,1,2022-01-20 00:00:00
10494,2022-01-19 00:00:00,3,MLB5837312680-1,,,0,,1,2022-01-19 00:00:00,1,2022-01-23 00:00:00
10495,2022-01-19 00:00:00,3,MLB10311711650-1,,,0,,0,,0,
10496,2022-01-19 00:00:00,3,MLB1768457590-1,,,0,,1,2022-01-21 00:00:00,1,2022-01-20 00:00:00
10497,2022-01-29 00:00:00,4,MLB10653592090-1,,,1,2022-01-29 00:00:00,0,,1,2022-01-30 00:00:00
10498,2022-01-29 00:00:00,4,MLB10351348930-1,,,1,2022-01-29 00:00:00,1,2022-01-29 00:00:00,1,2022-01-30 00:00:00
10499,2022-01-14 00:00:00,2,MLB8364179310-1,0.0,,0,,0,,1,2022-01-13 00:00:00
10500,2022-01-14 00:00:00,2,MLB2209231170-1,0.0,,0,,0,,1,2022-01-13 00:00:00
10501,2022-01-14 00:00:00,2,MLB2033621480-1,0.0,,1,2022-01-14 00:00:00,1,2022-01-14 00:00:00,1,2022-01-13 00:00:00
10502,2022-01-14 00:00:00,2,MLB4686727740-1,0.0,,0,,1,2022-01-15 00:00:00,1,2022-01-13 00:00:00
10503,2022-01-14 00:00:00,2,MLB3768574910-1,0.0,,0,,0,,1,2022-01-13 00:00:00
10504,2022-01-10 00:00:00,2,MLB3900196000-1,1.0,2022-01-12 00:00:00,1,2022-01-10 00:00:00,1,2022-01-11 00:00:00,1,2022-01-09 00:00:00
10505,2022-01-10 00:00:00,2,MLB10436308910-1,0.0,,0,,0,,1,2022-01-09 00:00:00
10506,2022-01-10 00:00:00,2,MLB8253274630-1,0.0,,1,2022-01-10 00:00:00,0,,1,2022-01-09 00:00:00
10507,2022-01-10 00:00:00,2,MLB5541314330-1,0.0,,1,2022-01-08 00:00:00,0,,1,2022-01-09 00:00:00
10508,2022-01-31 00:00:00,5,MLB3953902070-1,0.0,,0,,0,,1,2022-01-30 00:00:00
10509,2022-01-31 00:00:00,5,MLB10663766840-1,1.0,2022-02-04 00:00:00,1,2022-01-31 00:00:00,1,2022-02-01 00:00:00,1,2022-01-30 00:00:00
10510,2022-01-31 00:00:00,5,MLB10664596910-1,1.0,2022-03-02 00:00:00,1,2022-02-02 00:00:00,1,2022-01-31 00:00:00,1,2022-01-30 00:00:00
10511,2022-01-31 00:00:00,5,MLB2032427120-1,0.0,,1,2022-01-31 00:00:00,1,2022-01-31 00:00:00,1,2022-01-30 00:00:00
10512,2022-01-26 00:00:00,4,MLB1757050710-1,0.0,,0,,0,,1,2022-01-25 00:00:00
10513,2022-01-26 00:00:00,4,MLB10634938410-1,0.0,,0,,1,2022-01-27 00:00:00,1,2022-01-25 00:00:00
10514,2022-01-26 00:00:00,4,MLB5884267940-1,0.0,,1,2022-02-03 00:00:00,0,,1,2022-01-25 00:00:00
10515,2022-01-26 00:00:00,4,MLB1489758720-1,0.0,,0,,0,,1,2022-01-25 00:00:00
10516,2022-01-20 00:00:00,3,MLB10605260760-1,0.0,,0,,0,,1,2022-01-19 00:00:00
10517,2022-01-20 00:00:00,3,MLB10605129560-1,0.0,,0,,0,,1,2022-01-19 00:00:00
10518,2022-01-20 00:00:00,3,MLB10604009720-1,0.0,,1,2022-01-30 00:00:00,0,,1,2022-01-19 00:00:00
10519,2022-01-20 00:00:00,3,MLB10599096190-1,0.0,,0,,1,2022-01-20 00:00:00,1,2022-01-19 00:00:00
10520,2022-01-20 00:00:00,3,MLB7556186180-1,0.0,,0,,0,,1,2022-01-19 00:00:00
10521,2022-01-20 00:00:00,3,MLB411413650-1,0.0,,0,,0,,1,2022-01-19 00:00:00
10522,2022-01-20 00:00:00,3,MLB2981898760-1,0.0,,1,2022-01-20 00:00:00,0,,1,2022-01-19 00:00:00
10523,2022-01-20 00:00:00,3,MLB487850080-1,0.0,,0,,1,2022-01-20 00:00:00,1,2022-01-19 00:00:00
10524,2022-01-20 00:00:00,3,MLB2935061670-1,1.0,2022-01-22 00:00:00,1,2022-01-20 00:00:00,1,2022-01-20 00:00:00,1,2022-01-19 00:00:00
10525,2022-01-20 00:00:00,3,MLB2858576220-1,0.0,,0,,0,,1,2022-01-19 00:00:00
10526,2022-01-21 00:00:00,3,MLB8407598470-1,1.0,2022-02-08 00:00:00,1,2022-01-21 00:00:00,1,2022-01-24 00:00:00,1,2022-01-20 00:00:00
10527,2022-01-21 00:00:00,3,MLB5137168700-1,0.0,,0,,0,,1,2022-01-20 00:00:00
10528,2022-01-21 00:00:00,3,MLB10275069360-1,0.0,,0,,0,,1,2022-01-20 00:00:00
10529,2022-01-21 00:00:00,3,MLB10611128010-1,0.0,,1,2022-01-27 00:00:00,1,2022-01-27 00:00:00,1,2022-01-20 00:00:00
10530,2022-01-21 00:00:00,3,MLB10609092370-1,0.0,,1,2022-01-21 00:00:00,1,2022-01-21 00:00:00,1,2022-01-20 00:00:00
10531,2022-01-21 00:00:00,3,MLB4046106300-1,0.0,,1,2022-01-22 00:00:00,1,2022-01-24 00:00:00,1,2022-01-20 00:00:00
10532,2022-01-17 00:00:00,3,MLB2978001450-1,0.0,,1,2022-01-12 00:00:00,0,,1,2022-01-16 00:00:00
10533,2022-01-17 00:00:00,3,MLB6630741170-1,0.0,,0,,0,,1,2022-01-16 00:00:00
10534,2022-01-17 00:00:00,3,MLB4184443160-1,0.0,,0,,0,,1,2022-01-16 00:00:00
10535,2022-01-27 00:00:00,4,MLB10640527660-1,0.0,,1,2022-02-09 00:00:00,1,2022-02-03 00:00:00,1,2022-01-26 00:00:00
10536,2022-01-27 00:00:00,4,MLB10634012110-1,1.0,2022-02-03 00:00:00,1,2022-01-26 00:00:00,0,,1,2022-01-26 00:00:00
10537,2022-01-13 00:00:00,2,MLB2389113840-1,0.0,,0,,0,,1,2022-01-12 00:00:00
10538,2022-01-13 00:00:00,2,MLB5318714240-1,0.0,,1,2022-01-13 00:00:00,0,,1,2022-01-12 00:00:00
10539,2022-01-13 00:00:00,2,MLB8365133180-1,0.0,,0,,0,,1,2022-01-12 00:00:00
10540,2022-01-13 00:00:00,2,MLB3622078520-1,0.0,,1,2022-01-13 00:00:00,0,,1,2022-01-12 00:00:00
10541,2022-01-13 00:00:00,2,MLB5840883420-1,0.0,,0,,1,2022-01-13 00:00:00,1,2022-01-12 00:00:00
10542,2022-01-03 00:00:00,1,MLB1910353890-1,0.0,,0,,0,,1,2022-01-02 00:00:00
10543,2022-01-03 00:00:00,1,MLB10503815620-1,1.0,2022-01-20 00:00:00,1,2022-01-13 00:00:00,1,2022-01-03 00:00:00,1,2022-01-02 00:00:00
10544,2022-01-03 00:00:00,1,MLB5360779170-1,0.0,,0,,1,2022-01-03 00:00:00,1,2022-01-02 00:00:00
10545,2022-01-03 00:00:00,1,MLB1648288100-1,0.0,,0,,1,2022-01-03 00:00:00,1,2022-01-02 00:00:00
10546,2022-01-03 00:00:00,1,MLB3076821320-1,0.0,,1,2022-01-06 00:00:00,0,,1,2022-01-02 00:00:00
10547,2022-01-03 00:00:00,1,MLB916493700-1,0.0,,0,,0,,1,2022-01-02 00:00:00
10548,2022-01-03 00:00:00,1,MLB7199105910-1,0.0,,0,,0,,1,2022-01-02 00:00:00
10549,2022-01-30 00:00:00,4,MLB3229038590-1,1.0,2022-02-23 00:00:00,1,2022-02-08 00:00:00,0,,1,2022-01-29 00:00:00
10550,2022-01-30 00:00:00,4,MLB6042969380-1,0.0,,1,2022-01-30 00:00:00,0,,1,2022-01-29 00:00:00
10551,2022-01-30 00:00:00,4,MLB10655511420-1,0.0,,0,,0,,1,2022-01-29 00:00:00
10552,2022-01-30 00:00:00,4,MLB10656740710-1,0.0,,1,2022-01-30 00:00:00,1,2022-01-30 00:00:00,1,2022-01-29 00:00:00
10553,2022-01-30 00:00:00,4,MLB5121257140-1,0.0,,0,,0,,1,2022-01-29 00:00:00
10554,2022-01-30 00:00:00,4,MLB2482959440-1,1.0,2022-02-24 00:00:00,1,2022-02-19 00:00:00,1,2022-02-21 00:00:00,1,2022-01-29 00:00:00
10555,2022-01-30 00:00:00,4,MLB4425827220-1,0.0,,0,,0,,1,2022-01-29 00:00:00
10556,2022-01-30 00:00:00,4,MLB731259430-1,0.0,,0,,0,,1,2022-01-29 00:00:00
10557,2022-01-30 00:00:00,4,MLB2538618410-1,0.0,,0,,0,,1,2022-01-29 00:00:00
10558,2022-01-07 00:00:00,1,MLB7887565040-1,0.0,,0,,0,,1,2022-01-06 00:00:00
10559,2022-01-07 00:00:00,1,MLB10515393560-1,0.0,,0,,0,,1,2022-01-06 00:00:00
10560,2022-01-07 00:00:00,1,MLB2449902680-1,0.0,,0,,0,,1,2022-01-06 00:00:00
10561,2022-01-07 00:00:00,1,MLB7961927300-1,0.0,,1,2022-01-07 00:00:00,1,2022-01-07 00:00:00,1,2022-01-06 00:00:00
10562,2022-01-07 00:00:00,1,MLB10529561090-1,0.0,,1,2022-01-07 00:00:00,1,2022-01-07 00:00:00,1,2022-01-06 00:00:00
10563,2022-01-07 00:00:00,1,MLB1947141660-1,0.0,,1,2022-01-19 00:00:00,0,,1,2022-01-06 00:00:00
10564,2022-01-07 00:00:00,1,MLB7338633900-1,0.0,,1,2022-01-07 00:00:00,1,2022-01-07 00:00:00,1,2022-01-06 00:00:00
10565,2022-01-01 00:00:00,52,MLB7376185410-1,0.0,,0,,1,2022-01-01 00:00:00,1,2022-01-02 00:00:00
10566,2022-01-01 00:00:00,52,MLB10494418500-1,1.0,2022-01-26 00:00:00,1,2022-01-01 00:00:00,1,2022-01-01 00:00:00,1,2022-01-07 00:00:00
10567,2022-01-01 00:00:00,52,MLB6976811740-1,0.0,,1,2022-01-01 00:00:00,1,2022-01-01 00:00:00,1,2022-01-02 00:00:00
10568,2022-01-01 00:00:00,52,MLB2593901140-1,0.0,,1,2022-01-25 00:00:00,1,2022-01-01 00:00:00,0,
10569,2022-01-16 00:00:00,2,MLB5880111600-1,0.0,,1,2022-01-17 00:00:00,1,2022-01-16 00:00:00,1,2022-01-15 00:00:00
10570,2022-01-09 00:00:00,1,MLB3350248620-1,1.0,2022-01-11 00:00:00,1,2022-01-05 00:00:00,0,,1,2022-01-08 00:00:00
10571,2022-01-09 00:00:00,1,MLB5444775540-1,0.0,,0,,0,,1,2022-01-08 00:00:00
10572,2022-01-23 00:00:00,3,MLB10617853180-1,1.0,2022-02-05 00:00:00,1,2022-01-26 00:00:00,1,2022-01-23 00:00:00,1,2022-01-22 00:00:00
10573,2022-01-02 00:00:00,52,MLB3657945910-1,1.0,2022-01-07 00:00:00,1,2022-01-06 00:00:00,1,2022-01-07 00:00:00,1,2022-01-01 00:00:00
10574,2022-01-02 00:00:00,52,MLB3009177910-1,0.0,,0,,0,,1,2022-01-01 00:00:00
10575,2022-01-02 00:00:00,52,MLB10498101580-1,0.0,,1,2022-01-05 00:00:00,1,2022-01-02 00:00:00,1,2022-01-01 00:00:00
10576,2022-01-24 00:00:00,4,MLB10362993100-1,0.0,,0,,1,2022-02-19 00:00:00,1,2022-01-23 00:00:00
10577,2022-01-24 00:00:00,4,MLB10549233830-1,0.0,,0,,0,,1,2022-01-23 00:00:00
10578,2022-01-24 00:00:00,4,MLB10613595040-1,0.0,,1,2022-01-28 00:00:00,0,,1,2022-01-23 00:00:00
10579,2022-01-24 00:00:00,4,MLB10622659160-1,0.0,,0,,1,2022-01-24 00:00:00,1,2022-01-23 00:00:00
10580,2022-01-24 00:00:00,4,MLB2475116920-1,0.0,,0,,0,,1,2022-01-23 00:00:00
10581,2022-01-24 00:00:00,4,MLB2043002500-1,0.0,,0,,0,,1,2022-01-23 00:00:00
10582,2022-01-15 00:00:00,2,MLB8324181280-1,1.0,2022-01-28 00:00:00,1,2022-01-21 00:00:00,1,2022-01-15 00:00:00,1,2022-01-14 00:00:00
10583,2022-01-15 00:00:00,2,MLB10066768030-1,0.0,,1,2022-02-07 00:00:00,1,2022-02-02 00:00:00,1,2022-01-14 00:00:00
10584,2022-01-15 00:00:00,2,MLB8267692380-1,0.0,,0,,0,,1,2022-01-14 00:00:00
10585,2022-01-15 00:00:00,2,MLB3930888340-1,0.0,,0,,0,,1,2022-01-14 00:00:00
10586,2022-01-15 00:00:00,2,MLB7570390700-1,0.0,,1,2022-02-03 00:00:00,0,,1,2022-01-14 00:00:00
10587,2022-01-15 00:00:00,2,MLB2900050490-1,0.0,,1,2022-01-16 00:00:00,1,2022-01-15 00:00:00,1,2022-01-14 00:00:00
10588,2022-01-15 00:00:00,2,MLB10573392020-1,0.0,,0,,0,,1,2022-01-14 00:00:00
10589,2022-01-15 00:00:00,2,MLB6004397690-1,0.0,,0,,1,2022-01-26 00:00:00,1,2022-01-14 00:00:00
10590,2022-01-28 00:00:00,4,MLB1910840980-1,0.0,,0,,0,,1,2022-01-27 00:00:00
10591,2022-01-28 00:00:00,4,MLB10644265640-1,0.0,,0,,0,,1,2022-01-27 00:00:00
10592,2022-01-28 00:00:00,4,MLB10640120820-1,1.0,2022-02-03 00:00:00,1,2022-01-29 00:00:00,1,2022-01-28 00:00:00,1,2022-01-27 00:00:00
10593,2022-01-28 00:00:00,4,MLB2004348900-1,0.0,,0,,0,,1,2022-01-27 00:00:00
10594,2022-01-04 00:00:00,1,MLB10509111240-1,0.0,,0,,0,,1,2022-01-03 00:00:00
10595,2022-01-04 00:00:00,1,MLB3585142030-1,0.0,,0,,0,,1,2022-01-03 00:00:00
10596,2022-01-04 00:00:00,1,MLB7882911280-1,1.0,2022-01-05 00:00:00,1,2022-01-04 00:00:00,0,,1,2022-01-03 00:00:00
10597,2022-01-04 00:00:00,1,MLB8049046080-1,0.0,,1,2022-01-04 00:00:00,0,,1,2022-01-03 00:00:00
10598,2022-01-04 00:00:00,1,MLB5403918420-1,0.0,,0,,0,,1,2022-01-03 00:00:00
10599,2022-01-05 00:00:00,1,MLB7327729270-1,0.0,,0,,0,,1,2022-01-04 00:00:00
10600,2022-01-22 00:00:00,3,MLB10612600960-1,0.0,,0,,1,2022-01-22 00:00:00,1,2022-01-21 00:00:00
10601,2022-01-22 00:00:00,3,MLB2458624120-1,0.0,,1,2022-01-22 00:00:00,0,,1,2022-01-21 00:00:00
10602,2022-01-22 00:00:00,3,MLB10609951120-1,1.0,2022-02-17 00:00:00,1,2022-01-23 00:00:00,1,2022-01-22 00:00:00,1,2022-01-21 00:00:00
10603,2022-01-22 00:00:00,3,MLB6246229020-1,0.0,,0,,0,,1,2022-01-21 00:00:00
